id,뉴스카테고리,뉴스날짜,뉴스제목,뉴스내용,url
224,시황/전망,2025-11-10 09:03:12,"""롯데쇼핑, 백화점 매출 두자릿수 성장…글로벌 실적 호조""[줍줍리포트]","[NH투자증권 보고서] 명동 롯데백화점 본점 전경. 사진제공=롯데쇼핑 [서울경제] NH투자증권은 롯데쇼핑(023530) 에 대해 백화점과 글로벌 사업을 중심으로 한 실적 호조가 이어지고 있다며 투자의견 ‘매수’와 목표주가 9만 원을 유지했다. 롯데쇼핑의 전 거래일인 지난 7일 종가는 6만 6500원으로, 목표주가 대비 상승 여력은 약 35% 수준이다. 10일 주영훈 NH투자증권 연구원은 보고서에서 “백화점이 내수 소비 회복의 효과를 받는 동시에 주요 점포의 외국인 매출 비중이 빠르게 증가하고 있다”며 “10월부터 두 자릿수 매출 성장률을 보이고 있어 4분기 실적에 대한 기대감을 한층 높여도 된다”고 분석했다. 이어 “백화점의 경우 외국인 관광객의 유입이 늘면서 주요 도심점 중심으로 고가 브랜드 매출이 견조하게 유지되고 있고, 내수 소비 회복세까지 맞물리면서 전반적인 실적 모멘텀이 강화되고 있다”고 덧붙였다. 반면 할인점과 슈퍼마켓 부문은 ‘민생 회복 소비쿠폰’을 사용할 수 없었던 영향으로 수요가 일시적으로 감소했고, 올해 추석 연휴 시점이 예년보다 앞당겨지면서 매출 공백이 발생해 실적이 부진했다고 진단했다. 하지만 NH투자증권은 이러한 일회성 요인들이 4분기에는 해소될 것으로 내다봤다. 주 연구원은 “쿠폰 정책 종료와 명절 시기 효과가 사라지면서 할인점 부문 실적이 점진적으로 개선될 것”이라며 “연결 기준 실적 측면에서도 기여도가 확대될 가능성이 크다”고 전망했다. 롯데쇼핑의 3분기 매출은 3조 4100억 원, 영업이익은 1300억 원으로 시장 기대치(컨센서스)를 다소 밑돌았다. NH투자증권은 “세금 관련 일회성 비용 약 80억 원과 할인점 손익 부진이 영향을 미쳤지만 이를 제외하면 영업이익은 전년 대비 20% 늘어난 수준”이라고 평가했다. 백화점 부문은 국내 소비 회복과 외국인 매출 증가에 힘입어 10월부터 기존점 매출 성장률이 두 자릿수를 회복했고, 대형점 위주로 실적 개선세가 두드러지고 있다는 설명이다. 주 연구원은 또 “롯데하이마트는 부가세 환급에 따른 기저 효과로 실적이 일시적으로 낮아 보이지만, 일회성 요인을 제거하면 실적이 개선되는 추세”라며 “홈쇼핑 역시 매출은 다소 부진했지만 수익 중심의 포트폴리오 개편으로 영업이익 증가에 성공했다”고 밝혔다. 이어 “컬처웍스는 국내 배급 사업이 부진했으나 베트남을 중심으로 한 해외 실적 개선이 이를 만회했다”고 덧붙였다. NH투자증권은 롯데쇼핑의 2025년 연결 매출을 13조 8900억 원, 영업이익을 5770억 원으로 전망했다. 올해 예상 영업이익 4730억 원 대비 22% 증가한 수치다. 영업이익률도 올해 3.4%에서 내년 4.2%로 개선될 것으로 예상했다. 특히 백화점 부문이 내년에도 안정적인 성장세를 이어갈 것으로 전망하면서, 해외 법인의 실적 개선과 함께 그룹 전반의 수익성 회복에 긍정적 영향을 줄 것으로 평가했다. 주 연구원은 “롯데쇼핑은 코로나19 이후 이어진 구조조정과 점포 효율화 전략을 통해 비용 부담을 줄였고, 동시에 해외사업 확장과 프리미엄 아웃렛 확대 등으로 포트폴리오를 다변화하고 있다”며 “이러한 전략이 내년 이후 본격적인 실적 개선으로 이어질 가능성이 높다”고 말했다. ""롯데쇼핑, 백화점 매출 두자릿수 성장…글로벌 실적 호조""[줍줍리포트]",https://n.news.naver.com/mnews/article/011/0004553832
225,시황/전망,2025-11-10 09:03:10,"[속보]코스피, 0.96% 오른 3991.87 출발",[이데일리 원다연 기자] 7일 서울 중구 하나은행 딜링룸 현황판에 코스피 지수 등이 표시되고 있다. (사진=연합뉴스),https://n.news.naver.com/mnews/article/018/0006160576
226,시황/전망,2025-11-10 09:02:50,[속보] 코스피 4000 재돌파,/사진=머니투데이 10일 코스피,https://n.news.naver.com/mnews/article/008/0005275657
227,시황/전망,2025-11-10 09:02:48,"코스닥, 5.63P 오른 882.44 출발(0.64%↑)","코스닥, 5.63P 오른 882.44 출발(0.64%↑)",https://n.news.naver.com/mnews/article/277/0005676804
228,시황/전망,2025-11-10 09:01:52,"코스피, 38.11P 오른 3991.87 출발(0.96%↑)","코스피, 38.11P 오른 3991.87 출발(0.96%↑)",https://n.news.naver.com/mnews/article/277/0005676798
229,시황/전망,2025-11-10 09:01:32,[스팟]코스닥 5.63포인트(0.64%) 오른 882.44 출발,10일 코스닥.,https://n.news.naver.com/mnews/article/008/0005275655
230,시황/전망,2025-11-10 09:01:18,[코스닥] 5.63p(0.64%) 오른 882.44(개장),연합뉴스 속보(CG),https://n.news.naver.com/mnews/article/001/0015732555
231,시황/전망,2025-11-10 09:01:12,"[코스피] 38.11p(0.96%) 오른 3,991.87(개장)",연합뉴스 속보(CG),https://n.news.naver.com/mnews/article/001/0015732552
232,시황/전망,2025-11-10 09:01:06,[스팟]코스피 38.11포인트(0.96%)오른 3991.87 출발,10일 코스피.,https://n.news.naver.com/mnews/article/008/0005275654
233,시황/전망,2025-11-10 08:58:17,[단독] 특허 보상금 ‘통 큰 인상’…‘기술의 삼성’ 재건 가속,"10월부터 임직원 특허보상 2배 높여 발명 장려 목적 “실효성 클 것” 기대 반도체 특허 급증한 中견제 포석도 사진=서울경제DB [서울경제] 삼성전자(005930) 가 특허 보상금을 기존보다 대폭 상향했다. 임직원들의 사기를 복돋아 신기술 개발을 유도하기 위해서다. 첨단 메모리, 파운드리(반도체 위탁생산), TV, 스마트폰 애플리케이션프로세서(AP) 등에서 주요 핵심 사업에서 예전 같지 않은 기술력을 다시 끌어올리고 초격차를 재건하기 위한 포석을 깔았다는 분석이다. 10일 업계에 따르면 삼성전자는 최근 특허 출원 시 직원들에게 지급하는 보상금을 발명 장려금 명목으로 최대 2배 높였다. 특허 보상금은 A1, A2, B, 그 외 등급으로 나뉜다. 해외 주요국에 모두 출원되는 A1 등급은 기존 100만원에서 150만원으로, 미국이나 중국에 출원하는 A2 등급은 50만원에서 100만원으로 높아진다. 이번 인상은 2027년 9월까지 2년간 적용된다. 이번 조치를 놓고 회사 내부와 업계 안팎에서는 통큰 인상안이라는 평가가 나온다. 삼성전자는 2017년 이전에는 최고 등급 특허에도 50만원만을 지급해오다 2017년에야 A1 등급을 100만원으로 상향했다. 이후 약 10년 가까이 별다른 변화를 주지 않다가 이번에 A2 등급 보상금을 2배 높이는 등 과감한 인상을 단행한 것이다. 직원들은 특허 출원 이후에도 해당 특허가 주요 제품에 반영되면, 해당 제품의 시장 내 위상, 판매량 등을 고려해 정해진 기간 동안 매월 일정 금액을 받게 된다. 삼성전자 관계자는 “1년에 특허 출원이 많은 직원의 경우 많게는 10개를 넘는 경우도 있어 이번 인상은 직원들로서도 확실한 인센티브 상승으로 느낄만 하다”고 설명했다. 회사가 이같은 결정을 내린 데는 그만큼 기술 경쟁력 회복이 절실한 현 상황이 작용했다. 한 때 삼성전자는 반도체, 스마트폰, 가전 등 주요 영역에서 압도적 경쟁력을 자랑해 ‘기술의 삼성’, ‘기술 초격차’라는 수식어가 붙었지만 최근 수년간 이러한 아성에 금이 가고 있다. 첨단 AI 메모리면서 범용 메모리 대비 기술 난도와 이익률이 높은 고대역폭메모리(HBM)는 만년 2위였던 SK하아닉스에 1등 지위를 내줬으며 AI 칩 수요와 맞물려 연 40% 안팎의 성장률을 그리는 파운드리에서는 TSMC와의 격차가 벌어지고 있다. 스마트폰 사업은 언뜻 호조를 보이는 듯하지만 자체 AP 자리를 꿰찬 퀄컴의 비싼 AP 채용이 큰 몫을 하고 있단 지적이다. 삼성전자 특허 등록 추이는 우상향해 왔다. 2020년 7714건을 기록한 뒤 1만건 후반대를 이어 온 특허 등록 수는 지난해 2만 건을 넘어섰다. 올해 상반기에는 한국과 미국에서만 9599건이 등록됐다. 그럼에도 삼성전자가 신기술 드라이브를 강화하는 것은 중국 등 경쟁자들의 기술 개발 속도가 더욱 가팔라지고 있어서다. 글로벌 지적재산권 기업 매티스엔스콰이어에 따르면 2023년 4월에서 2024년 3월까지 1년간 전세계 반도체 특허는 8만 892개가 등록돼 전년 동기 대비 22% 늘어났는데 이 기간 중국이 낸 특허는 4만 6591개로 44% 증가했다. 중국이 차지하는 비중도 57.5%로 절반을 넘었다. 업계 관계자는 “시스템반도체 부문에서 미국은 당연하고 중국도 미국 압박 속에 삼성전자와 격차를 빠르게 벌리고 있으며 메모리 역시 기술 격차가 많아야 5년 정도”라고 말했다. [단독] ""특허 보상금 3배"" 통 큰 인상…’기술의 삼성’ 재건 가속",https://n.news.naver.com/mnews/article/011/0004553825
234,시황/전망,2025-11-10 08:54:30,"셀트리온홀딩스, 셀트리온 주식 3천382억원 추가 매입 결정","총 8천741억원 규모 매입…주주가치 제고 셀트리온 [셀트리온 제공. 재판매 및 DB 금지] (서울=연합뉴스) 최현석 기자 = 셀트리온그룹 지주회사인 셀트리온홀딩스는 약 3천382억원 규모의 셀트리온 주식을 추가 매입한다고 10일 밝혔다. 홀딩스는 지난 7월 수익성 개선과 자회사 기업가치 제고를 위한 셀트리온 주식 매입 계획을 발표한 뒤 지난달까지 셀트리온 주식 약 5천359억원을 매입했다. 이번에 발표한 추가분까지 합하면 홀딩스의 올해 셀트리온 주식 매입 규모는 총 8천741억원에 달한다. 이번 주식 추가 매입 결정은 셀트리온의 성장 가능성을 높게 평가한 투자 판단 조치라고 홀딩스가 전했다. 셀트리온은 3분기 연결기준으로 매출액 1조290억원, 영업이익 3천14억원의 호실적을 기록했다. 매출원가율은 2023년 12월 셀트리온헬스케어(소멸법인)와의 합병 직후 63% 수준에서 지속적으로 개선돼 3분기 기준 30%대로 진입했다. 그룹 전체로 보면 올해만 약 1조8천500억원 규모의 셀트리온 주식 매입을 진행하게 된다. 자회사 셀트리온은 올해 9차례에 걸쳐 약 8천500억원어치의 자사주를 매입했고, 약 9천억원어치를 소각했다. 그룹 최고 수장인 서정진 셀트리온그룹 회장이 지난 7월 약 500억원, 계열사인 셀트리온스킨큐어가 약 500억원 규모로 셀트리온 주식을 매입했고, 셀트리온 임직원들도 약 400억원 규모의 우리사주 매입에 동참한 바 있다. 홀딩스는 내재 가치보다 과도하게 저평가된 자회사에 대한 과감한 투자를 통해 주주가치 제고는 물론 지분 확대를 통해 예상되는 배상 확대 등 수익성 확보에도 적극 나설 방침이다. 향후 시장이 안정화될 경우 지주사의 사업구조 개편과 자본 효율화를 위해 시장의 부담을 최소화하는 방식으로 하반기 신규 매입한 주식의 매각 시점을 결정할 계획이다. 셀트리온그룹 관계자는 ""합병 과정에서 발생했던 일시적 이익압박 요인이 3분기까지 반영되고 대부분 해소될 전망이기 때문에 이번 취득이 사실상 마지막 단계가 될 것으로 예상한다""면서도 ""향후 시장 변동성이 과도하게 커지거나 비정상적 공매도 흐름이 지속될 경우 추가 취득 가능성도 열어두고 탄력적으로 검토할 계획""이라고 말했다. harrison@yna.co.kr",https://n.news.naver.com/mnews/article/001/0015732523
235,시황/전망,2025-11-10 08:54:12,"당정, 배당소득 분리과세 25%로 완화 가닥[마켓시그널]","7일 서울 중구 하나은행 딜링룸 현황판에 코스피 지수 등이 표시되고 있다. 이날 코스피 지수는 전 거래일 대비 72.69포인트(1.81%) 내린 3953.76에, 코스닥은 21.36포인트(2.38%) 내린 876.81에 장을 마감했다. 연합뉴스 [서울경제] 정부와 여당이 고배당 기업에 적용되는 배당소득 분리과세 최고세율을 기존 정부안(35%)보다 낮추는 방향으로 의견을 모았다. 내부적으로는 더불어민주당이 제시한 25% 수준으로 완화하는 방안에 공감대를 형성한 것으로 알려졌다. 최근 코스피가 흔들리며 투자심리가 위축된 상황에서, 이를 회복하기 위한 조치로 풀이된다. 더불어민주당과 정부, 대통령실은 9일 서울 삼청동 국무총리 공관에서 고위 당정협의회를 열고 이 같은 방안을 논의했다. 박수현 대통령실 수석대변인은 회의 후 “최근 주택시장 불안이 심화되는 가운데, 시중 유동성을 부동산이 아닌 기업의 생산적 부문으로 유도해야 한다는 데 인식을 같이했다”고 밝혔다. 박 대변인은 이어 “세수에 미치는 영향은 크지 않으면서도 배당 활성화를 촉진할 수 있도록 배당소득 분리과세 최고세율을 합리적으로 조정할 필요가 있다는 데 의견을 모았다”며 “구체적인 세율은 정기국회 논의에서 확정할 것”이라고 설명했다. 정부는 앞서 지난 7월 배당소득을 금융소득 종합과세에서 분리해 최고세율 35%를 적용하는 방안을 제시했다. 그러나 여권 내부에서는 제도의 실효성을 높이기 위해 세율을 추가로 낮춰야 한다는 주장이 제기됐고, 정부가 이를 수용하면서 사실상 25%로 조정하기로 한 것으로 전해졌다. 이는 일부에서 제기되는 ‘부자 감세’ 논란보다 증시 부양 효과를 우선시한 결정으로 해석된다. 강훈식 대통령 비서실장은 이날 모두발언에서 “지난 두 달간 배당소득 분리과세 세율을 둘러싸고 다양한 의견이 제시돼 왔다”며 “국민의 의견에 당·정·대가 함께 화답하는 자세가 필요하다”고 강조했다. 한편, 당정은 이날 회의에서 국립대병원 관리 부처를 교육부에서 보건복지부로 이관하는 법안을 추진하기로 했다. 또한 지역 의사제 도입과 비대면 진료 제도화 등 의료 인력 불균형 해소 방안도 함께 논의했다. 당정, 배당소득 분리과세 25%로 완화 가닥[마켓시그널]",https://n.news.naver.com/mnews/article/011/0004553822
236,시황/전망,2025-11-10 08:54:00,"""카카오, 내년에 더 좋다…2019~2021년 고성장 재현 전망""","경기 성남시 분당구 카카오 판교아지트. /뉴스1 ⓒ News1 (서울=뉴스1) 문혜원 기자 = 카카오(035720)가 호실적을 기록하자 증권가에서는 장밋빛 전망을 내놨다. 내년에는 2019~2021년의 고성장세를 재현할 것이란 의견도 나왔다. 카카오는 올해 3분기 매출액 2조 866억 원, 영업이익 2080억 원을 기록했다. 영업이익은 시장 예상치(1637억 원)를 대폭 상회했다. 안재민 NH투자증권(005940) 연구원은 ""2개 분기 연속 사상 최대 영업이익을 기록하며 2019~2021년에 보여주었던 실적 고성장 시기를 2026년에 재현할 전망""이라며 ""실적뿐만 아니라 인공지능(AI) 플랫폼으로서 영향력을 본격적으로 확대하는 2026년이 될 것""이라고 내다봤다. 신은정 DB증권(016610) 연구원은 ""아직 신규 광고 상품이 반영되지 않았음에도 DA 턴어라운드(실적 개선)는 유의미하다""면서 ""광고 호실적과 전사 비용 효율화 기조를 반영해 실적 추정치를 상향한다""고 설명했다. 그러면서 카카오에 대한 목표가를 기존 8만 원에서 8만 3000원으로 상향 조정했다. 하나증권도 목표가를 기존 7만 원에서 7만 5000원으로 상향 조정했다. 이준호 하나증권 연구원은 ""장기적으로 하위 플랫폼의 트래픽과 광고·커머스 매출을 흡수할 가능성이 높아 본업 가치에 프리미엄을 부여했다""고 했다. 이어 ""국내에서 에이전트를 내재화할 수 있는 플랫폼은 한정돼 있는데, 카카오는 가장 먼저 서비스를 개시해 시장을 선도하고 있다는 점에서 긍정적""이라고 부연했다.",https://n.news.naver.com/mnews/article/421/0008593801
237,시황/전망,2025-11-10 08:53:10,"메리츠증권, 글로벌 핀테크 위불과 전략적 파트너십 체결","[이데일리 원다연 기자] 메리츠증권은 글로벌 핀테크 위불(Webull)과 손잡고 AI기반 차세대 글로벌 투자 플랫폼 구축 및 전세계 14개국 대상 공동사업을 추진한다고 10일 밝혔다. 양사는 지난 9월 중국 창사에서 메리츠증권 장원재 대표와 위불 그룹 창업자인 왕안취 대표 참석 하에 전략적 파트너십을 체결한 바 있다. 위불은 2016년 미국에서 설립된 글로벌 핀테크 기업으로, 무료 수수료 기반 주식·ETF·옵션 거래 서비스를 도입하며 빠르게 성장했다. 14개국 2300만명 이상의 글로벌 사용자가 활동하는 투자 커뮤니티, 직관적인 모바일 사용자경험(UX), AI 기반 리서치 및 데이터 분석 기능을 결합해 글로벌 온라인 투자 트렌드를 주도하고 있다. 메리츠증권은 이번 협력을 계기로 △AI 기반 투자 콘텐츠 및 데이터 제휴 △글로벌 커뮤니티 서비스 고도화 △공동 플랫폼 모델 개발 등을 추진한다. 위불이 보유한 글로벌 인프라 및 커뮤니티를 내년 상반기 출시 예정인 차세대 리테일 플랫폼에 탑재함으로써, 국내 투자자에게 독보적인 글로벌 투자 경험을 제공한다는 구상이다. 메리츠증권의 고객은 전세계 위불 사용자들과 엔비디아, 테슬라, 애플 등 미국 주식에 대해 실시간으로 의견을 주고 받을 수 있으며 현지의 차별화된 정보와 AI 기반 분석 콘텐츠를 제공 받을 수 있다. 또한, 메리츠증권과 위불은 단순한 공동 플랫폼 개발을 넘어서 14개국의 해외 네트워크를 기반으로 글로벌 투자 생태계 확장에 나설 계획이다. 장원재 메리츠증권 대표는 “양사가 한국 시장에서 처음 전개하는 플랫폼 사업을 전세계 시장으로 확장해 국내 투자자 뿐만 아니라 글로벌 이용자에게도 혁신적인 투자 경험을 제공할 것”이라며 “연내 AI·글로벌 커뮤니티·콘텐츠 및 기술 통합을 완료하고 내년 초 차세대 금융 플랫폼을 공개해 금융시장 혁신을 선도하겠다”고 밝혔다. 앤서니 디니어 위불그룹 회장 겸 CEO는 “이번 협력을 통해 위불의 AI 기반 툴, 서비스, 그리고 글로벌 커뮤니티를 한국 투자자들에게도 동일하게 제공함으로써 보다 많은 투자자가 폭넓은 글로벌 투자 경험을 누릴 수 있도록 지원할 것”이라고 전했다.",https://n.news.naver.com/mnews/article/018/0006160563
